Customer ID,recency_days,frequency,monetary_ocv,R,F,M,rfm_score,rfm_segment
CID9569729,126,1,286.0,3,4,2,342,Loyal
CID9569783,363,1,248.0,1,4,2,142,Lost
CID9569881,67,1,163.0,4,4,2,442,Loyal
CID9569920,114,1,476.0,3,4,3,343,Loyal
CID9569953,105,1,312.0,3,4,3,343,Loyal
CID9569960,135,1,0.0,3,4,1,341,Loyal
CID9570069,275,1,0.0,1,4,1,141,Lost
CID9570103,1,1,0.0,4,4,1,441,Loyal
CID9570276,213,1,165.0,2,4,2,242,At Risk
CID9570298,219,1,0.0,2,4,1,241,At Risk
CID9570372,214,1,277.0,2,4,2,242,At Risk
CID9570375,146,1,0.0,3,4,1,341,Loyal
CID9570376,247,1,1369.0,2,4,4,244,At Risk
CID9570443,48,1,0.0,4,4,1,441,Loyal
CID9570456,171,1,350.0,3,4,3,343,Loyal
CID9570569,51,1,514.0,4,4,3,443,Loyal
CID9570636,90,1,0.0,4,4,1,441,Loyal
CID9570679,215,1,325.0,2,4,3,243,At Risk
CID9570698,307,1,845.0,1,4,4,144,Lost
CID9570743,155,1,532.0,3,4,3,343,Loyal
CID9570893,245,1,908.0,2,4,4,244,At Risk
CID9570983,239,1,989.0,2,4,4,244,At Risk
CID9571044,232,1,169.0,2,4,2,242,At Risk
CID9571141,117,1,0.0,3,4,1,341,Loyal
CID9571170,66,1,521.0,4,4,3,443,Loyal
CID9571227,209,1,88.0,2,4,2,242,At Risk
CID9571270,51,1,1008.0,4,4,4,444,Champion
CID9571274,41,1,452.0,4,4,3,443,Loyal
CID9571343,274,1,552.0,1,4,3,143,Lost
CID9571362,185,1,893.0,2,4,4,244,At Risk
CID9571385,343,1,0.0,1,4,1,141,Lost
CID9571466,347,1,857.0,1,4,4,144,Lost
CID9571510,123,1,815.0,3,4,4,344,Loyal
CID9571652,356,1,293.0,1,4,2,142,Lost
CID9571663,228,1,213.0,2,4,2,242,At Risk
CID9571877,33,1,661.0,4,4,4,444,Champion
CID9571923,283,1,287.0,1,4,2,142,Lost
CID9571973,180,1,2482.0,3,4,4,344,Loyal
CID9572045,224,1,211.0,2,4,2,242,At Risk
CID9572176,362,1,251.0,1,4,2,142,Lost
CID9572218,213,1,402.0,2,4,3,243,At Risk
CID9572266,194,1,0.0,2,4,1,241,At Risk
CID9572271,310,1,0.0,1,4,1,141,Lost
CID9572306,60,1,1846.0,4,4,4,444,Champion
CID9572320,0,1,520.0,4,4,3,443,Loyal
CID9572334,300,1,0.0,1,4,1,141,Lost
CID9572340,313,1,482.0,1,4,3,143,Lost
CID9572375,237,1,0.0,2,4,1,241,At Risk
CID9572426,69,1,248.0,4,4,2,442,Loyal
CID9572518,104,1,0.0,3,4,1,341,Loyal
CID9572538,179,1,0.0,3,4,1,341,Loyal
CID9572546,56,1,703.0,4,4,4,444,Champion
CID9572591,226,1,0.0,2,4,1,241,At Risk
CID9572602,204,1,318.0,2,4,3,243,At Risk
CID9572620,272,1,231.0,2,4,2,242,At Risk
CID9572944,65,1,0.0,4,4,1,441,Loyal
CID9573080,354,1,733.0,1,4,4,144,Lost
CID9573098,224,1,413.0,2,4,3,243,At Risk
CID9573148,220,1,0.0,2,4,1,241,At Risk
CID9573158,181,1,287.0,3,4,2,342,Loyal
CID9573176,32,1,80.0,4,4,2,442,Loyal
CID9573221,115,1,368.0,3,4,3,343,Loyal
CID9573254,72,1,455.0,4,4,3,443,Loyal
CID9573290,142,1,0.0,3,4,1,341,Loyal
CID9573334,106,1,0.0,3,4,1,341,Loyal
CID9573357,136,1,0.0,3,4,1,341,Loyal
CID9573397,363,1,458.0,1,4,3,143,Lost
CID9573415,140,1,890.0,3,4,4,344,Loyal
CID9573465,109,1,117.0,3,4,2,342,Loyal
CID9573511,70,1,695.0,4,4,4,444,Champion
CID9573541,225,1,0.0,2,4,1,241,At Risk
CID9573701,293,1,439.0,1,4,3,143,Lost
CID9573711,342,1,468.0,1,4,3,143,Lost
CID9573782,82,1,609.0,4,4,4,444,Champion
CID9573898,181,1,0.0,3,4,1,341,Loyal
CID9574050,23,1,0.0,4,4,1,441,Loyal
CID9574056,45,1,0.0,4,4,1,441,Loyal
CID9574111,242,1,749.0,2,4,4,244,At Risk
CID9574115,67,1,802.0,4,4,4,444,Champion
CID9574159,117,1,614.0,3,4,4,344,Loyal
CID9574175,190,1,123.0,2,4,2,242,At Risk
CID9574283,88,1,351.0,4,4,3,443,Loyal
CID9574409,2,1,248.0,4,4,2,442,Loyal
CID9574443,98,1,854.0,3,4,4,344,Loyal
CID9574646,188,1,1025.0,2,4,4,244,At Risk
CID9574708,52,1,433.0,4,4,3,443,Loyal
CID9574763,288,1,0.0,1,4,1,141,Lost
CID9574799,235,1,62.0,2,4,2,242,At Risk
CID9574803,328,1,941.0,1,4,4,144,Lost
CID9574869,261,1,1063.0,2,4,4,244,At Risk
CID9574889,38,1,1343.0,4,4,4,444,Champion
CID9574901,16,1,804.0,4,4,4,444,Champion
CID9574924,84,1,0.0,4,4,1,441,Loyal
CID9574975,0,1,98.0,4,4,2,442,Loyal
CID9575044,220,1,956.0,2,4,4,244,At Risk
CID9575104,342,1,478.0,1,4,3,143,Lost
CID9575173,267,1,752.0,2,4,4,244,At Risk
CID9575291,292,1,0.0,1,4,1,141,Lost
CID9575424,147,1,491.0,3,4,3,343,Loyal
CID9575452,209,1,0.0,2,4,1,241,At Risk
CID9575462,1,1,0.0,4,4,1,441,Loyal
CID9575477,29,1,0.0,4,4,1,441,Loyal
CID9575494,301,1,0.0,1,4,1,141,Lost
CID9575710,20,1,395.0,4,4,3,443,Loyal
CID9575751,86,1,1170.0,4,4,4,444,Champion
CID9575807,254,1,0.0,2,4,1,241,At Risk
CID9575812,182,1,265.0,3,4,2,342,Loyal
CID9575990,148,1,1513.0,3,4,4,344,Loyal
CID9576004,199,1,518.0,2,4,3,243,At Risk
CID9576088,297,1,502.0,1,4,3,143,Lost
CID9576190,311,1,91.0,1,4,2,142,Lost
CID9576197,273,1,472.0,2,4,3,243,At Risk
CID9576234,80,1,0.0,4,4,1,441,Loyal
CID9576287,293,1,0.0,1,4,1,141,Lost
CID9576496,190,1,0.0,2,4,1,241,At Risk
CID9576507,234,1,0.0,2,4,1,241,At Risk
CID9576575,65,1,0.0,4,4,1,441,Loyal
CID9576613,38,1,0.0,4,4,1,441,Loyal
CID9576733,236,1,0.0,2,4,1,241,At Risk
CID9576785,45,1,438.0,4,4,3,443,Loyal
CID9576834,41,1,0.0,4,4,1,441,Loyal
CID9576860,7,1,145.0,4,4,2,442,Loyal
CID9576907,282,1,199.0,1,4,2,142,Lost
CID9576912,356,1,0.0,1,4,1,141,Lost
CID9577024,284,1,440.0,1,4,3,143,Lost
CID9577070,268,1,1484.0,2,4,4,244,At Risk
CID9577163,296,1,1502.0,1,4,4,144,Lost
CID9577512,34,1,496.0,4,4,3,443,Loyal
CID9577572,50,1,481.0,4,4,3,443,Loyal
CID9577736,328,1,207.0,1,4,2,142,Lost
CID9577837,216,1,487.0,2,4,3,243,At Risk
CID9577847,342,1,0.0,1,4,1,141,Lost
CID9577904,257,1,0.0,2,4,1,241,At Risk
CID9578011,246,1,0.0,2,4,1,241,At Risk
CID9578099,198,1,0.0,2,4,1,241,At Risk
CID9578187,221,1,356.0,2,4,3,243,At Risk
CID9578202,91,1,188.0,3,4,2,342,Loyal
CID9578257,89,1,0.0,4,4,1,441,Loyal
CID9578267,79,1,0.0,4,4,1,441,Loyal
CID9578462,8,1,190.0,4,4,2,442,Loyal
CID9578474,293,1,257.0,1,4,2,142,Lost
CID9578606,200,1,967.0,2,4,4,244,At Risk
CID9578632,107,1,288.0,3,4,2,342,Loyal
CID9578643,274,1,400.0,1,4,3,143,Lost
CID9578745,262,1,0.0,2,4,1,241,At Risk
CID9578774,197,1,0.0,2,4,1,241,At Risk
CID9578785,35,1,0.0,4,4,1,441,Loyal
CID9578897,75,1,170.0,4,4,2,442,Loyal
CID9578960,81,1,66.0,4,4,2,442,Loyal
CID9578975,15,1,0.0,4,4,1,441,Loyal
CID9579014,115,1,0.0,3,4,1,341,Loyal
CID9579149,349,1,57.0,1,4,2,142,Lost
CID9579159,204,1,1249.0,2,4,4,244,At Risk
CID9579301,313,1,0.0,1,4,1,141,Lost
CID9579303,323,1,361.0,1,4,3,143,Lost
CID9579312,307,1,75.0,1,4,2,142,Lost
CID9579375,294,1,148.0,1,4,2,142,Lost
CID9579376,227,1,0.0,2,4,1,241,At Risk
CID9579575,26,1,0.0,4,4,1,441,Loyal
CID9579595,250,1,0.0,2,4,1,241,At Risk
CID9579612,23,1,0.0,4,4,1,441,Loyal
CID9579632,156,1,590.0,3,4,4,344,Loyal
CID9579766,341,1,0.0,1,4,1,141,Lost
CID9579846,151,1,0.0,3,4,1,341,Loyal
CID9579874,6,1,110.0,4,4,2,442,Loyal
CID9579932,148,1,329.0,3,4,3,343,Loyal
CID9579933,286,1,0.0,1,4,1,141,Lost
CID9579937,202,1,0.0,2,4,1,241,At Risk
CID9579942,300,1,869.0,1,4,4,144,Lost
CID9579965,50,1,1262.0,4,4,4,444,Champion
CID9580049,7,1,95.0,4,4,2,442,Loyal
CID9580226,323,1,0.0,1,4,1,141,Lost
CID9580307,151,1,0.0,3,4,1,341,Loyal
CID9580360,127,1,625.0,3,4,4,344,Loyal
CID9580413,321,1,485.0,1,4,3,143,Lost
CID9580426,110,1,429.0,3,4,3,343,Loyal
CID9580434,64,1,0.0,4,4,1,441,Loyal
CID9580445,152,1,0.0,3,4,1,341,Loyal
CID9580486,350,1,0.0,1,4,1,141,Lost
CID9580538,294,1,858.0,1,4,4,144,Lost
CID9580540,0,1,0.0,4,4,1,441,Loyal
CID9580589,362,1,54.0,1,4,2,142,Lost
CID9580662,74,1,0.0,4,4,1,441,Loyal
CID9580712,163,1,0.0,3,4,1,341,Loyal
CID9580923,288,1,0.0,1,4,1,141,Lost
CID9581027,230,1,132.0,2,4,2,242,At Risk
CID9581117,144,1,91.0,3,4,2,342,Loyal
CID9581151,150,1,559.0,3,4,3,343,Loyal
CID9581219,347,1,0.0,1,4,1,141,Lost
CID9581332,360,1,400.0,1,4,3,143,Lost
CID9581536,317,1,230.0,1,4,2,142,Lost
CID9581640,354,1,0.0,1,4,1,141,Lost
CID9581766,181,1,0.0,3,4,1,341,Loyal
CID9581853,71,1,664.0,4,4,4,444,Champion
CID9581870,236,1,0.0,2,4,1,241,At Risk
CID9581901,141,1,528.0,3,4,3,343,Loyal
CID9581966,215,1,534.0,2,4,3,243,At Risk
CID9582039,334,1,294.0,1,4,2,142,Lost
CID9582061,337,1,301.0,1,4,3,143,Lost
CID9582117,18,1,608.0,4,4,4,444,Champion
CID9582194,143,1,470.0,3,4,3,343,Loyal
CID9582387,310,1,319.0,1,4,3,143,Lost
CID9582455,43,1,352.0,4,4,3,443,Loyal
CID9582617,24,1,0.0,4,4,1,441,Loyal
CID9582649,122,1,180.0,3,4,2,342,Loyal
CID9582650,327,1,680.0,1,4,4,144,Lost
CID9582794,145,1,0.0,3,4,1,341,Loyal
CID9582836,13,1,173.0,4,4,2,442,Loyal
CID9582866,238,1,490.0,2,4,3,243,At Risk
CID9582875,237,1,0.0,2,4,1,241,At Risk
CID9582959,119,1,249.0,3,4,2,342,Loyal
CID9583086,37,1,466.0,4,4,3,443,Loyal
CID9583188,124,1,847.0,3,4,4,344,Loyal
CID9583320,228,1,83.0,2,4,2,242,At Risk
CID9583336,16,1,0.0,4,4,1,441,Loyal
CID9583350,296,1,215.0,1,4,2,142,Lost
CID9583368,134,1,1208.0,3,4,4,344,Loyal
CID9583496,361,1,2068.0,1,4,4,144,Lost
CID9583549,99,1,163.0,3,4,2,342,Loyal
CID9583660,182,1,694.0,3,4,4,344,Loyal
CID9583741,109,1,0.0,3,4,1,341,Loyal
CID9583747,156,1,814.0,3,4,4,344,Loyal
CID9583815,340,1,52.0,1,4,2,142,Lost
CID9583838,133,1,435.0,3,4,3,343,Loyal
CID9583996,121,1,1568.0,3,4,4,344,Loyal
CID9584094,309,1,1478.0,1,4,4,144,Lost
CID9584141,201,1,0.0,2,4,1,241,At Risk
CID9584188,350,1,403.0,1,4,3,143,Lost
CID9584425,131,1,936.0,3,4,4,344,Loyal
CID9584509,169,1,819.0,3,4,4,344,Loyal
CID9584523,145,1,178.0,3,4,2,342,Loyal
CID9584583,38,1,82.0,4,4,2,442,Loyal
CID9584631,211,1,1685.0,2,4,4,244,At Risk
CID9584701,246,1,1079.0,2,4,4,244,At Risk
CID9584810,215,1,85.0,2,4,2,242,At Risk
CID9584872,283,1,358.0,1,4,3,143,Lost
CID9584885,248,1,91.0,2,4,2,242,At Risk
CID9584903,221,1,186.0,2,4,2,242,At Risk
CID9584940,165,1,0.0,3,4,1,341,Loyal
CID9584972,210,1,384.0,2,4,3,243,At Risk
CID9585007,209,1,421.0,2,4,3,243,At Risk
CID9585080,120,1,541.0,3,4,3,343,Loyal
CID9585109,10,1,0.0,4,4,1,441,Loyal
CID9585305,28,1,0.0,4,4,1,441,Loyal
CID9585341,128,1,737.0,3,4,4,344,Loyal
CID9585362,342,1,0.0,1,4,1,141,Lost
CID9585486,59,1,0.0,4,4,1,441,Loyal
CID9585643,328,1,151.0,1,4,2,142,Lost
CID9585880,238,1,483.0,2,4,3,243,At Risk
CID9585899,3,1,435.0,4,4,3,443,Loyal
CID9585935,308,1,0.0,1,4,1,141,Lost
CID9586008,206,1,0.0,2,4,1,241,At Risk
CID9586051,118,2,318.0,3,4,3,343,Loyal
CID9586120,56,1,0.0,4,4,1,441,Loyal
CID9586129,74,1,928.0,4,4,4,444,Champion
CID9586197,38,1,0.0,4,4,1,441,Loyal
CID9586306,255,1,0.0,2,4,1,241,At Risk
CID9586348,291,1,0.0,1,4,1,141,Lost
CID9586360,160,1,77.0,3,4,2,342,Loyal
CID9586372,108,1,656.0,3,4,4,344,Loyal
CID9586453,134,1,0.0,3,4,1,341,Loyal
CID9586486,241,1,220.0,2,4,2,242,At Risk
CID9586515,191,1,411.0,2,4,3,243,At Risk
CID9586616,52,1,177.0,4,4,2,442,Loyal
CID9586628,295,1,111.0,1,4,2,142,Lost
CID9586639,288,1,238.0,1,4,2,142,Lost
CID9586868,205,1,141.0,2,4,2,242,At Risk
CID9586913,22,1,0.0,4,4,1,441,Loyal
CID9586924,70,1,0.0,4,4,1,441,Loyal
CID9587045,84,1,0.0,4,4,1,441,Loyal
CID9587087,139,1,0.0,3,4,1,341,Loyal
CID9587116,84,1,0.0,4,4,1,441,Loyal
CID9587128,324,1,0.0,1,4,1,141,Lost
CID9587281,268,1,0.0,2,4,1,241,At Risk
CID9587299,151,1,784.0,3,4,4,344,Loyal
CID9587310,40,1,608.0,4,4,4,444,Champion
CID9587386,254,1,331.0,2,4,3,243,At Risk
CID9587510,21,1,497.0,4,4,3,443,Loyal
CID9587514,187,1,125.0,2,4,2,242,At Risk
CID9587549,100,1,125.0,3,4,2,342,Loyal
CID9587618,358,1,1034.0,1,4,4,144,Lost
CID9587650,337,1,94.0,1,4,2,142,Lost
CID9587656,171,1,0.0,3,4,1,341,Loyal
CID9587713,286,1,0.0,1,4,1,141,Lost
CID9587716,194,1,417.0,2,4,3,243,At Risk
CID9587721,175,1,0.0,3,4,1,341,Loyal
CID9587747,159,1,670.0,3,4,4,344,Loyal
CID9587836,146,1,0.0,3,4,1,341,Loyal
CID9587868,238,1,0.0,2,4,1,241,At Risk
CID9587902,72,1,580.0,4,4,4,444,Champion
CID9587962,158,1,896.0,3,4,4,344,Loyal
CID9588119,20,1,298.0,4,4,3,443,Loyal
CID9588184,121,1,546.0,3,4,3,343,Loyal
CID9588239,111,1,0.0,3,4,1,341,Loyal
CID9588259,198,1,0.0,2,4,1,241,At Risk
CID9588364,287,1,0.0,1,4,1,141,Lost
CID9588388,173,1,0.0,3,4,1,341,Loyal
CID9588636,315,1,133.0,1,4,2,142,Lost
CID9588689,157,1,0.0,3,4,1,341,Loyal
CID9588698,74,1,0.0,4,4,1,441,Loyal
CID9588814,297,1,0.0,1,4,1,141,Lost
CID9588828,231,1,489.0,2,4,3,243,At Risk
CID9588842,199,1,0.0,2,4,1,241,At Risk
CID9588953,287,1,602.0,1,4,4,144,Lost
CID9589092,213,1,1012.0,2,4,4,244,At Risk
CID9589152,315,1,298.0,1,4,3,143,Lost
CID9589307,144,1,0.0,3,4,1,341,Loyal
CID9589338,307,1,166.0,1,4,2,142,Lost
CID9589381,34,1,0.0,4,4,1,441,Loyal
CID9589384,215,1,494.0,2,4,3,243,At Risk
CID9589528,244,1,190.0,2,4,2,242,At Risk
CID9589578,335,1,164.0,1,4,2,142,Lost
CID9589634,240,1,1496.0,2,4,4,244,At Risk
CID9589636,211,1,578.0,2,4,4,244,At Risk
CID9589657,12,1,289.0,4,4,2,442,Loyal
CID9589663,121,1,689.0,3,4,4,344,Loyal
CID9589937,190,1,1435.0,2,4,4,244,At Risk
CID9589949,26,1,0.0,4,4,1,441,Loyal
CID9589979,34,1,0.0,4,4,1,441,Loyal
CID9589981,114,1,1437.0,3,4,4,344,Loyal
CID9589992,44,1,0.0,4,4,1,441,Loyal
CID9590004,6,1,0.0,4,4,1,441,Loyal
CID9590033,318,1,0.0,1,4,1,141,Lost
CID9590131,261,1,0.0,2,4,1,241,At Risk
CID9590215,335,1,623.0,1,4,4,144,Lost
CID9590304,22,1,0.0,4,4,1,441,Loyal
CID9590381,118,1,0.0,3,4,1,341,Loyal
CID9590385,353,1,0.0,1,4,1,141,Lost
CID9590407,79,2,0.0,4,4,1,441,Loyal
CID9590575,31,1,0.0,4,4,1,441,Loyal
CID9590578,150,1,124.0,3,4,2,342,Loyal
CID9590906,265,1,618.0,2,4,4,244,At Risk
CID9590927,168,1,828.0,3,4,4,344,Loyal
CID9590944,36,1,351.0,4,4,3,443,Loyal
CID9590949,219,1,0.0,2,4,1,241,At Risk
CID9590969,292,1,202.0,1,4,2,142,Lost
CID9591055,295,1,0.0,1,4,1,141,Lost
CID9591098,184,1,0.0,2,4,1,241,At Risk
CID9591181,268,1,357.0,2,4,3,243,At Risk
CID9591247,362,1,361.0,1,4,3,143,Lost
CID9591266,69,1,332.0,4,4,3,443,Loyal
CID9591288,331,1,457.0,1,4,3,143,Lost
CID9591293,46,1,301.0,4,4,3,443,Loyal
CID9591320,186,1,385.0,2,4,3,243,At Risk
CID9591425,221,1,0.0,2,4,1,241,At Risk
CID9591430,280,1,289.0,1,4,2,142,Lost
CID9591472,145,1,137.0,3,4,2,342,Loyal
CID9591527,262,1,200.0,2,4,2,242,At Risk
CID9591537,284,1,453.0,1,4,3,143,Lost
CID9591557,36,1,407.0,4,4,3,443,Loyal
CID9591631,69,1,347.0,4,4,3,443,Loyal
CID9591652,54,1,0.0,4,4,1,441,Loyal
CID9591696,101,1,0.0,3,4,1,341,Loyal
CID9591810,127,1,249.0,3,4,2,342,Loyal
CID9591828,357,1,0.0,1,4,1,141,Lost
CID9591916,100,1,577.0,3,4,4,344,Loyal
CID9591975,24,1,0.0,4,4,1,441,Loyal
CID9591991,153,1,347.0,3,4,3,343,Loyal
CID9592018,19,1,0.0,4,4,1,441,Loyal
CID9592041,307,1,820.0,1,4,4,144,Lost
CID9592057,250,1,61.0,2,4,2,242,At Risk
CID9592078,331,1,763.0,1,4,4,144,Lost
CID9592142,165,1,111.0,3,4,2,342,Loyal
CID9592183,43,1,214.0,4,4,2,442,Loyal
CID9592397,96,1,382.0,3,4,3,343,Loyal
CID9592424,144,1,0.0,3,4,1,341,Loyal
CID9592503,163,1,0.0,3,4,1,341,Loyal
CID9592555,74,1,643.0,4,4,4,444,Champion
CID9592698,353,1,871.0,1,4,4,144,Lost
CID9592727,106,1,696.0,3,4,4,344,Loyal
CID9592730,352,1,1138.0,1,4,4,144,Lost
CID9592850,22,1,0.0,4,4,1,441,Loyal
CID9592928,358,1,590.0,1,4,4,144,Lost
CID9592984,231,1,408.0,2,4,3,243,At Risk
CID9593006,317,1,0.0,1,4,1,141,Lost
CID9593034,233,1,1450.0,2,4,4,244,At Risk
CID9593122,258,1,0.0,2,4,1,241,At Risk
CID9593181,252,1,351.0,2,4,3,243,At Risk
CID9593184,233,1,0.0,2,4,1,241,At Risk
CID9593253,73,1,986.0,4,4,4,444,Champion
CID9593262,323,1,0.0,1,4,1,141,Lost
CID9593273,145,1,0.0,3,4,1,341,Loyal
CID9593360,24,1,386.0,4,4,3,443,Loyal
CID9593428,353,1,454.0,1,4,3,143,Lost
CID9593501,342,1,90.0,1,4,2,142,Lost
CID9593515,30,1,123.0,4,4,2,442,Loyal
CID9593538,107,1,0.0,3,4,1,341,Loyal
CID9593543,354,1,405.0,1,4,3,143,Lost
CID9593626,16,1,149.0,4,4,2,442,Loyal
CID9593664,229,1,437.0,2,4,3,243,At Risk
CID9593733,59,1,307.0,4,4,3,443,Loyal
CID9593834,219,1,0.0,2,4,1,241,At Risk
CID9593862,109,1,0.0,3,4,1,341,Loyal
CID9593882,86,1,391.0,4,4,3,443,Loyal
CID9594043,22,2,51.0,4,4,2,442,Loyal
CID9594103,237,1,0.0,2,4,1,241,At Risk
CID9594111,3,1,0.0,4,4,1,441,Loyal
CID9594144,274,1,620.0,1,4,4,144,Lost
CID9594203,174,2,1109.0,3,4,4,344,Loyal
CID9594376,214,1,897.0,2,4,4,244,At Risk
CID9594462,123,1,517.0,3,4,3,343,Loyal
CID9594465,269,1,185.0,2,4,2,242,At Risk
CID9594471,283,1,0.0,1,4,1,141,Lost
CID9594501,186,1,0.0,2,4,1,241,At Risk
CID9594819,37,1,417.0,4,4,3,443,Loyal
CID9594894,133,1,261.0,3,4,2,342,Loyal
CID9594902,160,1,0.0,3,4,1,341,Loyal
CID9594997,310,1,209.0,1,4,2,142,Lost
CID9595018,238,1,246.0,2,4,2,242,At Risk
CID9595083,38,1,98.0,4,4,2,442,Loyal
CID9595198,24,1,0.0,4,4,1,441,Loyal
CID9595354,174,1,429.0,3,4,3,343,Loyal
CID9595431,329,1,408.0,1,4,3,143,Lost
CID9595465,274,1,312.0,1,4,3,143,Lost
CID9595593,337,1,0.0,1,4,1,141,Lost
CID9595597,331,1,0.0,1,4,1,141,Lost
CID9595622,207,1,818.0,2,4,4,244,At Risk
CID9595686,218,1,0.0,2,4,1,241,At Risk
CID9595708,364,1,247.0,1,4,2,142,Lost
CID9595833,261,1,1451.0,2,4,4,244,At Risk
CID9595996,8,1,0.0,4,4,1,441,Loyal
CID9596002,27,1,683.0,4,4,4,444,Champion
CID9596105,35,1,0.0,4,4,1,441,Loyal
CID9596113,355,1,618.0,1,4,4,144,Lost
CID9596169,156,1,655.0,3,4,4,344,Loyal
CID9596173,348,1,91.0,1,4,2,142,Lost
CID9596174,103,1,110.0,3,4,2,342,Loyal
CID9596181,340,1,0.0,1,4,1,141,Lost
CID9596191,20,1,198.0,4,4,2,442,Loyal
CID9596214,356,1,0.0,1,4,1,141,Lost
CID9596281,193,1,2231.0,2,4,4,244,At Risk
CID9596304,308,1,567.0,1,4,3,143,Lost
CID9596387,82,1,0.0,4,4,1,441,Loyal
CID9596401,50,1,416.0,4,4,3,443,Loyal
CID9596426,257,1,0.0,2,4,1,241,At Risk
CID9596520,260,1,424.0,2,4,3,243,At Risk
CID9596629,318,1,335.0,1,4,3,143,Lost
CID9596662,200,1,212.0,2,4,2,242,At Risk
CID9596664,293,1,284.0,1,4,2,142,Lost
CID9596724,119,1,432.0,3,4,3,343,Loyal
CID9596735,327,1,0.0,1,4,1,141,Lost
CID9596766,221,1,736.0,2,4,4,244,At Risk
CID9596771,318,1,55.0,1,4,2,142,Lost
CID9596772,282,1,281.0,1,4,2,142,Lost
CID9596834,190,1,0.0,2,4,1,241,At Risk
CID9596838,48,1,376.0,4,4,3,443,Loyal
CID9596849,12,1,0.0,4,4,1,441,Loyal
CID9596928,19,1,558.0,4,4,3,443,Loyal
CID9597068,169,1,426.0,3,4,3,343,Loyal
CID9597122,351,1,99.0,1,4,2,142,Lost
CID9597165,253,1,1407.0,2,4,4,244,At Risk
CID9597196,79,1,444.0,4,4,3,443,Loyal
CID9597210,210,1,0.0,2,4,1,241,At Risk
CID9597243,38,1,102.0,4,4,2,442,Loyal
CID9597277,286,1,546.0,1,4,3,143,Lost
CID9597320,315,1,537.0,1,4,3,143,Lost
CID9597345,143,1,0.0,3,4,1,341,Loyal
CID9597428,258,1,248.0,2,4,2,242,At Risk
CID9597614,209,1,931.0,2,4,4,244,At Risk
CID9597616,204,1,735.0,2,4,4,244,At Risk
CID9597700,221,1,0.0,2,4,1,241,At Risk
CID9597729,211,1,0.0,2,4,1,241,At Risk
CID9597843,46,1,0.0,4,4,1,441,Loyal
CID9597856,164,1,0.0,3,4,1,341,Loyal
CID9597942,100,1,432.0,3,4,3,343,Loyal
CID9597959,64,2,0.0,4,4,1,441,Loyal
CID9598043,222,1,0.0,2,4,1,241,At Risk
CID9598046,175,1,0.0,3,4,1,341,Loyal
CID9598127,148,1,0.0,3,4,1,341,Loyal
CID9598171,344,1,0.0,1,4,1,141,Lost
CID9598178,221,1,0.0,2,4,1,241,At Risk
CID9598226,66,1,0.0,4,4,1,441,Loyal
CID9598228,114,1,0.0,3,4,1,341,Loyal
CID9598274,218,1,431.0,2,4,3,243,At Risk
CID9598348,238,1,2055.0,2,4,4,244,At Risk
CID9598464,105,1,89.0,3,4,2,342,Loyal
CID9598543,105,1,121.0,3,4,2,342,Loyal
CID9598591,324,1,285.0,1,4,2,142,Lost
CID9598651,123,1,427.0,3,4,3,343,Loyal
CID9598686,16,1,722.0,4,4,4,444,Champion
CID9598743,22,1,0.0,4,4,1,441,Loyal
CID9598744,49,1,0.0,4,4,1,441,Loyal
CID9598825,85,1,304.0,4,4,3,443,Loyal
CID9598842,208,1,0.0,2,4,1,241,At Risk
CID9598848,342,1,306.0,1,4,3,143,Lost
CID9598856,314,1,0.0,1,4,1,141,Lost
CID9598987,150,1,0.0,3,4,1,341,Loyal
CID9599017,256,1,0.0,2,4,1,241,At Risk
CID9599395,2,1,973.0,4,4,4,444,Champion
CID9599547,6,1,350.0,4,4,3,443,Loyal
CID9599704,49,1,486.0,4,4,3,443,Loyal
CID9599712,335,1,603.0,1,4,4,144,Lost
CID9599998,96,1,0.0,3,4,1,341,Loyal
CID9600004,16,1,0.0,4,4,1,441,Loyal
CID9600023,191,1,0.0,2,4,1,241,At Risk
CID9600076,94,1,89.0,3,4,2,342,Loyal
CID9600139,44,1,1273.0,4,4,4,444,Champion
CID9600328,167,1,928.0,3,4,4,344,Loyal
CID9600392,115,1,994.0,3,4,4,344,Loyal
CID9600455,120,1,840.0,3,4,4,344,Loyal
CID9600466,60,1,810.0,4,4,4,444,Champion
CID9600527,316,1,879.0,1,4,4,144,Lost
CID9600584,316,1,1393.0,1,4,4,144,Lost
CID9600639,228,1,0.0,2,4,1,241,At Risk
CID9600711,297,1,1204.0,1,4,4,144,Lost
CID9600716,327,1,0.0,1,4,1,141,Lost
CID9600822,280,1,534.0,1,4,3,143,Lost
CID9600835,25,1,195.0,4,4,2,442,Loyal
CID9600888,4,1,0.0,4,4,1,441,Loyal
CID9600917,332,1,325.0,1,4,3,143,Lost
CID9601049,160,1,358.0,3,4,3,343,Loyal
CID9601079,29,1,0.0,4,4,1,441,Loyal
CID9601088,38,1,0.0,4,4,1,441,Loyal
CID9601156,52,1,711.0,4,4,4,444,Champion
CID9601157,326,1,0.0,1,4,1,141,Lost
CID9601215,296,1,148.0,1,4,2,142,Lost
CID9601260,1,1,0.0,4,4,1,441,Loyal
CID9601331,138,1,271.0,3,4,2,342,Loyal
CID9601332,180,1,0.0,3,4,1,341,Loyal
CID9601342,357,1,0.0,1,4,1,141,Lost
CID9601397,327,1,0.0,1,4,1,141,Lost
